Source,Station,Latitude,Longitude,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos,Chlorophyll_Sign,Chlorophyll
DWR_EMP,EZ2,38.119466,-121.702505,2021-06-04,2021-06-04 13:00:00,<,0.05,=,0.239,=,0.095,=,2.03
DWR_EMP,EZ2,38.131068,-121.69534,2021-07-19,2021-07-19 14:00:00,<,0.05,<,0.05,=,0.074,=,2.83
DWR_EMP,EZ2,38.128043,-121.693155,2021-08-17,2021-08-17 14:15:00,<,0.05,=,0.076,=,0.073,=,3.62
DWR_EMP,EZ2,38.122918,-121.69766,2021-09-14,2021-09-14 12:35:00,<,0.05,=,0.094,=,0.067,=,2.06
DWR_EMP,EZ2,38.139115,-121.691355,2021-10-22,2021-10-22 08:40:00,<,0.05,=,0.132,=,0.053,=,2.04
DWR_EMP,EZ2,38.098425,-121.729988,2021-11-12,2021-11-12 13:50:00,=,0.078,=,0.529,=,0.088,=,1.74
DWR_EMP,EZ6,38.061623,-121.79877,2021-03-08,2021-03-08 12:15:00,=,0.113,=,0.577,=,0.091,=,8.08
DWR_EMP,EZ6,38.06419,-121.83295,2021-04-06,2021-04-06 11:20:00,=,0.169,=,0.459,=,0.091,=,6.11
DWR_EMP,EZ6,38.07082,-121.77607,2021-05-06,2021-05-06 13:05:00,=,0.083,=,0.377,=,0.078,=,2
DWR_EMP,EZ6,38.08346,-121.752523,2021-06-04,2021-06-04 12:20:00,<,0.05,=,0.31,=,0.091,=,2.04
DWR_EMP,EZ6,38.075715,-121.7693,2021-07-19,2021-07-19 12:40:00,<,0.05,=,0.118,=,0.083,=,2.37
DWR_EMP,EZ6,38.08646,-121.747308,2021-08-17,2021-08-17 13:20:00,<,0.05,=,0.082,=,0.084,=,3.09
DWR_EMP,EZ6,38.085075,-121.752023,2021-09-14,2021-09-14 11:40:00,<,0.05,=,0.094,=,0.075,=,2.75
DWR_EMP,EZ6,38.107855,-121.716201,2021-10-22,2021-10-22 07:50:00,<,0.05,=,0.141,=,0.065,=,1.5
DWR_EMP,EZ6,38.06018,-121.805898,2021-11-12,2021-11-12 12:30:00,=,0.112,=,0.521,=,0.083,=,1.59
DWR_EMP,EZ6,38.120931,-121.701958,2021-12-13,2021-12-13 13:25:00,=,0.093,=,0.517,=,0.081,=,1.36
DWR_EMP,EZ2-SJR,38.030686,-121.731283,2021-03-04,2021-03-04 08:55:00,=,0.076,=,0.632,=,0.084,=,4.09
DWR_EMP,EZ2-SJR,38.032085,-121.72593,2021-04-02,2021-04-02 08:10:00,=,0.139,=,0.442,=,0.091,=,4.77
DWR_EMP,EZ2-SJR,38.031206,-121.729148,2021-05-04,2021-05-04 11:10:00,<,0.05,=,0.253,=,0.071,=,1.33
DWR_EMP,EZ2-SJR,38.068776,-121.676246,2021-06-02,2021-06-02 11:30:00,<,0.05,=,0.233,=,0.09,=,1.68
DWR_EMP,EZ2-SJR,38.07761,-121.67781,2021-07-15,2021-07-15 09:35:00,<,0.05,=,0.111,=,0.081,=,5.83
DWR_EMP,EZ2-SJR,38.05285,-121.69022,2021-08-13,2021-08-13 09:30:00,<,0.05,=,0.078,=,0.08,=,6.32
DWR_EMP,EZ2-SJR,38.040093,-121.701038,2021-09-13,2021-09-13 09:40:00,<,0.05,=,0.083,=,0.084,=,2.23
DWR_EMP,EZ2-SJR,38.08708,-121.64324,2021-10-14,2021-10-14 15:00:00,<,0.05,=,0.113,=,0.067,=,2.03
DWR_EMP,EZ2-SJR,38.029807,-121.735195,2021-11-09,2021-11-09 09:50:00,=,0.095,=,0.527,=,0.076,=,1.15
DWR_EMP,EZ2-SJR,38.046746,-121.694931,2021-12-09,2021-12-09 11:25:00,=,0.052,=,0.524,=,0.074,=,1.57
DWR_EMP,EZ6-SJR,38.021991,-121.808295,2021-03-04,2021-03-04 08:05:00,=,0.13,=,0.565,=,0.085,=,4.6
DWR_EMP,EZ6-SJR,38.021786,-121.807883,2021-05-04,2021-05-04 10:15:00,=,0.07,=,0.342,=,0.103,=,1.21
DWR_EMP,EZ6-SJR,38.0276,-121.747466,2021-06-02,2021-06-02 10:40:00,=,0.078,=,0.298,=,0.086,=,1.93
DWR_EMP,EZ6-SJR,38.027831,-121.737378,2021-07-15,2021-07-15 08:35:00,<,0.05,=,0.065,=,0.08,=,3.27
DWR_EMP,EZ6-SJR,38.027165,-121.772003,2021-08-13,2021-08-13 08:30:00,<,0.05,=,0.055,=,0.081,=,3.74
DWR_EMP,EZ6-SJR,38.021758,-121.805465,2021-09-13,2021-09-13 08:50:00,<,0.05,=,0.087,=,0.089,=,2.27
DWR_EMP,EZ6-SJR,38.029137,-121.73276,2021-10-14,2021-10-14 13:20:00,<,0.05,=,0.126,=,0.072,=,1.85
DWR_EMP,EZ6-SJR,38.033393,-121.720873,2021-12-09,2021-12-09 10:35:00,=,0.109,=,0.54,=,0.08,=,1.28
DWR_EMP,C3A,38.36771,-121.5205,2021-03-03,2021-03-03 08:45:00,=,0.269,=,0.207,=,0.074,=,1.21
DWR_EMP,C3A,38.36771,-121.5205,2021-04-01,2021-04-01 08:00:00,=,0.19,=,0.127,=,0.06,=,0.6
DWR_EMP,C3A,38.36771,-121.5205,2021-05-03,2021-05-03 08:00:00,<,0.05,=,0.345,=,0.119,<,0.5
DWR_EMP,C3A,38.36771,-121.5205,2021-06-01,2021-06-01 08:45:00,<,0.05,=,0.323,=,0.101,=,0.77
DWR_EMP,C3A,38.36771,-121.5205,2021-07-14,2021-07-14 07:30:00,<,0.05,=,0.138,<,0.05,=,0.9
DWR_EMP,C3A,38.36771,-121.5205,2021-08-12,2021-08-12 07:30:00,<,0.05,=,0.202,=,0.121,=,0.95
DWR_EMP,C3A,38.36771,-121.5205,2021-09-09,2021-09-09 06:15:00,<,0.05,=,0.278,=,0.057,=,0.72
DWR_EMP,C3A,38.36771,-121.5205,2021-10-11,2021-10-11 09:15:00,<,0.05,=,0.19,<,0.05,<,0.5
DWR_EMP,C3A,38.36771,-121.5205,2021-11-08,2021-11-08 08:15:00,<,0.05,=,0.527,<,0.05,=,0.51
DWR_EMP,C3A,38.36771,-121.5205,2021-12-08,2021-12-08 08:45:00,=,0.054,=,0.44,=,0.081,<,0.5
DWR_NCRO,FAL,38.055469,-121.667129,2014-01-15,2014-01-15 12:00:00,=,NA,=,NA,=,NA,=,2.23
DWR_NCRO,FAL,38.055469,-121.667129,2014-02-04,2014-02-04 12:04:00,=,NA,=,NA,=,NA,=,1.64
DWR_NCRO,FAL,38.055469,-121.667129,2014-03-06,2014-03-06 11:30:00,=,NA,=,NA,=,NA,=,1.79
DWR_NCRO,FAL,38.055469,-121.667129,2014-03-25,2014-03-25 11:15:00,=,NA,=,NA,=,NA,=,2.04
DWR_NCRO,FAL,38.055469,-121.667129,2014-04-16,2014-04-16 10:30:00,=,NA,=,NA,=,NA,=,2.3
DWR_NCRO,FAL,38.055469,-121.667129,2014-05-07,2014-05-07 10:45:00,=,NA,=,NA,=,NA,=,1.78
DWR_NCRO,FAL,38.055469,-121.667129,2014-05-28,2014-05-28 10:45:00,=,0.03,=,0.41,=,0.08,=,1.13
DWR_NCRO,FAL,38.055469,-121.667129,2014-06-19,2014-06-19 10:15:00,=,0.03,=,0.34,=,0.06,=,1.87
DWR_NCRO,FAL,38.055469,-121.667129,2014-07-14,2014-07-14 10:00:00,=,0.01,=,0.2,=,0.07,=,3.89
DWR_NCRO,FAL,38.055469,-121.667129,2014-07-31,2014-07-31 10:15:00,=,0.02,=,0.19,=,0.07,=,2.39
DWR_NCRO,FAL,38.055469,-121.667129,2014-08-20,2014-08-20 10:28:00,=,0.02,=,0.23,=,0.07,=,3.29
DWR_NCRO,FAL,38.055469,-121.667129,2014-09-10,2014-09-10 11:00:00,=,0.02,=,0.15,=,0.08,=,4.69
DWR_NCRO,FAL,38.055469,-121.667129,2014-10-01,2014-10-01 10:15:00,=,0.03,=,0.26,=,0.09,=,5.45
DWR_NCRO,FAL,38.055469,-121.667129,2014-10-22,2014-10-22 10:45:00,=,0.04,=,0.33,=,0.09,=,3.93
DWR_NCRO,FAL,38.055469,-121.667129,2014-11-12,2014-11-12 11:30:00,=,0.07,=,0.49,=,0.07,=,2.35
DWR_NCRO,FAL,38.055469,-121.667129,2014-12-04,2014-12-04 11:00:00,=,0.13,=,0.46,=,0.06,=,1.22
DWR_NCRO,FAL,38.055469,-121.667129,2015-01-02,2015-01-02 10:15:00,=,0.08,=,0.7,=,0.05,=,1.3
DWR_NCRO,FAL,38.055469,-121.667129,2015-01-21,2015-01-21 12:30:00,=,0.15,=,0.82,=,0.07,=,1.12
DWR_NCRO,FAL,38.055469,-121.667129,2015-02-09,2015-02-09 14:33:00,=,0.11,=,0.7,=,0.05,=,1.54
DWR_NCRO,FAL,38.055469,-121.667129,2015-03-04,2015-03-04 11:00:00,=,0.07,=,0.67,=,0.08,=,1.43
DWR_NCRO,FAL,38.055469,-121.667129,2015-04-01,2015-04-01 10:03:00,<,0.01,=,0.14,=,0.02,=,40.37
DWR_NCRO,FAL,38.055469,-121.667129,2015-04-15,2015-04-15 11:45:00,=,0.01,=,0.19,=,0.03,=,41.95
DWR_NCRO,FAL,38.055469,-121.667129,2015-05-06,2015-05-06 10:30:00,=,0.06,=,0.24,=,0.06,=,3.65
DWR_NCRO,FAL,38.055469,-121.667129,2015-05-27,2015-05-27 10:15:00,=,0.08,=,0.54,=,0.08,=,2.02
DWR_NCRO,FAL,38.055469,-121.667129,2015-06-17,2015-06-17 13:30:00,=,0.02,=,0.27,=,0.06,=,4.84
DWR_NCRO,FAL,38.055469,-121.667129,2015-07-06,2015-07-06 10:28:00,=,0.02,=,0.4,=,0.09,=,5.18
DWR_NCRO,FAL,38.055469,-121.667129,2015-07-29,2015-07-29 08:43:00,=,0.01,=,0.22,=,0.06,=,4.5
DWR_NCRO,FAL,38.055469,-121.667129,2015-08-27,2015-08-27 09:45:00,=,0.01,=,0.21,=,0.08,=,6.43
DWR_NCRO,FAL,38.055469,-121.667129,2015-09-09,2015-09-09 09:01:00,<,0.01,=,0.2,=,0.07,=,12.13
DWR_NCRO,FAL,38.055469,-121.667129,2015-09-28,2015-09-28 10:25:00,=,0.03,=,0.22,=,0.08,=,5.07
DWR_NCRO,FAL,38.055469,-121.667129,2015-10-21,2015-10-21 09:50:00,=,0.05,=,0.4,=,0.09,=,1.85
DWR_NCRO,FAL,38.055469,-121.667129,2015-11-10,2015-11-10 10:45:00,=,0.06,=,NA,=,0.08,=,2.98
DWR_NCRO,FAL,38.055469,-121.667129,2015-12-07,2015-12-07 11:16:00,=,0.06,=,0.49,=,0.05,=,12.74
DWR_NCRO,FAL,38.055469,-121.667129,2016-01-05,2016-01-05 11:14:00,=,0.17,=,0.71,=,0.06,=,3.85
DWR_NCRO,FAL,38.055469,-121.667129,2016-01-28,2016-01-28 09:45:00,=,0.12,=,0.85,=,0.06,=,0.97
DWR_NCRO,FAL,38.055469,-121.667129,2016-02-17,2016-02-17 11:45:00,=,0.08,=,0.61,=,0.06,=,1.39
DWR_NCRO,FAL,38.055469,-121.667129,2016-03-16,2016-03-16 09:25:00,=,0.1,=,0.32,=,0.05,=,0.81
DWR_NCRO,FAL,38.055469,-121.667129,2016-04-13,2016-04-13 08:45:00,=,0.07,=,0.29,=,0.07,=,2.1
DWR_NCRO,FAL,38.055469,-121.667129,2016-04-27,2016-04-27 09:39:00,=,0.03,=,0.28,=,0.06,=,4.03
DWR_NCRO,FAL,38.055469,-121.667129,2016-05-17,2016-05-17 10:45:00,=,NA,=,NA,=,NA,=,24.79
DWR_NCRO,FAL,38.055469,-121.667129,2016-06-07,2016-06-07 08:17:00,=,NA,=,NA,=,NA,=,2.63
DWR_NCRO,FAL,38.055469,-121.667129,2016-06-29,2016-06-29 09:47:00,=,NA,=,NA,=,NA,=,4.17
DWR_NCRO,FAL,38.055469,-121.667129,2016-07-20,2016-07-20 09:30:00,=,NA,=,NA,=,NA,=,3.03
DWR_NCRO,FAL,38.055469,-121.667129,2016-08-10,2016-08-10 08:30:00,=,NA,=,NA,=,NA,=,2.36
DWR_NCRO,FAL,38.055469,-121.667129,2016-09-06,2016-09-06 10:03:00,=,NA,=,NA,=,NA,=,2.17
DWR_NCRO,FAL,38.055469,-121.667129,2016-10-05,2016-10-05 08:43:00,=,NA,=,NA,=,NA,=,1.42
DWR_NCRO,FAL,38.055469,-121.667129,2016-11-09,2016-11-09 11:14:00,=,NA,=,NA,=,NA,=,1.35
DWR_NCRO,FAL,38.055469,-121.667129,2016-12-29,2016-12-29 11:15:00,=,NA,=,NA,=,NA,=,0.56
DWR_NCRO,FAL,38.055469,-121.667129,2017-01-31,2017-01-31 11:46:00,=,NA,=,NA,=,NA,=,0.88
DWR_NCRO,FAL,38.055469,-121.667129,2017-03-08,2017-03-08 10:45:00,=,NA,=,NA,=,NA,=,0.93
DWR_NCRO,FAL,38.055469,-121.667129,2017-04-12,2017-04-12 09:42:00,=,NA,=,NA,=,NA,=,1.46
DWR_NCRO,FAL,38.055469,-121.667129,2017-05-19,2017-05-19 09:08:00,=,NA,=,NA,=,NA,=,1.01
DWR_NCRO,FAL,38.055469,-121.667129,2017-06-22,2017-06-22 08:45:00,=,NA,=,NA,=,NA,=,2.09
DWR_NCRO,FAL,38.055469,-121.667129,2017-07-18,2017-07-18 09:15:00,=,NA,=,NA,=,NA,=,14.55
DWR_NCRO,FAL,38.055469,-121.667129,2017-08-18,2017-08-18 08:27:00,=,NA,=,NA,=,NA,=,1.7
DWR_NCRO,FAL,38.055469,-121.667129,2017-09-12,2017-09-12 09:15:00,=,NA,=,NA,=,NA,=,1.67
DWR_NCRO,FAL,38.055469,-121.667129,2017-10-11,2017-10-11 10:45:00,=,NA,=,NA,=,NA,=,1.93
DWR_NCRO,FAL,38.055469,-121.667129,2017-11-14,2017-11-14 10:47:00,=,NA,=,NA,=,NA,=,1.1
DWR_NCRO,FAL,38.055469,-121.667129,2017-12-12,2017-12-12 10:45:00,=,NA,=,NA,=,NA,=,1.08
DWR_NCRO,FAL,38.055469,-121.667129,2018-01-09,2018-01-09 10:58:00,=,NA,=,NA,=,NA,=,1.09
DWR_NCRO,FAL,38.055469,-121.667129,2018-02-07,2018-02-07 10:15:00,=,NA,=,NA,=,NA,=,1.2
DWR_NCRO,FAL,38.055469,-121.667129,2018-03-13,2018-03-13 10:17:00,=,NA,=,NA,=,NA,=,3.33
DWR_NCRO,FAL,38.055469,-121.667129,2018-03-20,2018-03-20 10:44:00,=,NA,=,NA,=,NA,=,2.1
DWR_NCRO,FAL,38.055469,-121.667129,2018-04-11,2018-04-11 09:27:00,=,NA,=,NA,=,NA,=,2.3
DWR_NCRO,FAL,38.055469,-121.667129,2018-05-08,2018-05-08 08:59:00,=,NA,=,NA,=,NA,=,1.1
DWR_NCRO,FAL,38.055469,-121.667129,2018-06-05,2018-06-05 09:44:00,=,NA,=,NA,=,NA,=,1.77
DWR_NCRO,FAL,38.055469,-121.667129,2018-07-03,2018-07-03 09:44:00,=,NA,=,NA,=,NA,=,1.91
DWR_NCRO,FAL,38.055469,-121.667129,2018-07-24,2018-07-24 09:32:00,=,NA,=,NA,=,NA,=,6.75
DWR_NCRO,FAL,38.055469,-121.667129,2018-08-22,2018-08-22 09:31:00,=,NA,=,NA,=,NA,=,1.4
DWR_NCRO,FAL,38.055469,-121.667129,2018-09-26,2018-09-26 09:43:00,=,NA,=,NA,=,NA,=,1.43
DWR_NCRO,FAL,38.055469,-121.667129,2018-10-24,2018-10-24 09:43:00,=,NA,=,NA,=,NA,=,1.06
DWR_NCRO,FAL,38.055469,-121.667129,2018-12-06,2018-12-06 09:49:00,=,NA,=,NA,=,NA,=,0.81
DWR_NCRO,FAL,38.055469,-121.667129,2019-01-11,2019-01-11 10:31:00,=,NA,=,NA,=,NA,=,1.14
DWR_NCRO,FAL,38.055469,-121.667129,2019-02-06,2019-02-06 12:45:00,=,NA,=,NA,=,NA,=,0.52
DWR_NCRO,FAL,38.055469,-121.667129,2019-03-14,2019-03-14 09:33:00,=,NA,=,NA,=,NA,<,0.5
DWR_NCRO,FAL,38.055469,-121.667129,2019-04-16,2019-04-16 10:55:00,=,NA,=,NA,=,NA,=,1.19
DWR_NCRO,FAL,38.055469,-121.667129,2019-05-23,2019-05-23 09:17:00,=,NA,=,NA,=,NA,=,0.59
DWR_NCRO,FAL,38.055469,-121.667129,2019-06-18,2019-06-18 10:00:00,=,NA,=,NA,=,NA,=,0.94
DWR_NCRO,FAL,38.055469,-121.667129,2019-07-17,2019-07-17 09:35:00,=,NA,=,NA,=,NA,=,1.42
DWR_NCRO,FAL,38.055469,-121.667129,2019-08-13,2019-08-13 10:03:00,=,NA,=,NA,=,NA,=,1.18
DWR_NCRO,FAL,38.055469,-121.667129,2019-09-17,2019-09-17 09:35:00,=,NA,=,NA,=,NA,=,1.27
DWR_NCRO,FAL,38.055469,-121.667129,2019-10-30,2019-10-30 09:44:00,=,NA,=,NA,=,NA,=,1.56
DWR_NCRO,FAL,38.055469,-121.667129,2019-12-11,2019-12-11 10:44:00,=,NA,=,NA,=,NA,=,0.81
DWR_NCRO,FAL,38.055469,-121.667129,2020-02-13,2020-02-13 11:04:00,=,NA,=,NA,=,NA,=,1.71
DWR_NCRO,FAL,38.055469,-121.667129,2020-03-10,2020-03-10 09:35:00,=,NA,=,NA,=,NA,=,2.05
DWR_NCRO,FAL,38.055469,-121.667129,2020-04-14,2020-04-14 12:12:00,=,NA,=,NA,=,NA,=,1.42
DWR_NCRO,FAL,38.055469,-121.667129,2020-06-04,2020-06-04 09:05:00,=,NA,=,NA,=,NA,<,0.5
DWR_NCRO,FAL,38.055469,-121.667129,2020-06-17,2020-06-17 10:29:00,=,NA,=,NA,=,NA,=,1.81
DWR_NCRO,FAL,38.055469,-121.667129,2020-07-29,2020-07-29 09:59:00,=,NA,=,NA,=,NA,=,6.28
DWR_NCRO,FAL,38.055469,-121.667129,2020-09-03,2020-09-03 09:58:00,=,NA,=,NA,=,NA,=,6.23
DWR_NCRO,FAL,38.055469,-121.667129,2020-10-19,2020-10-19 09:25:00,=,NA,=,NA,=,NA,<,0.5
DWR_NCRO,FAL,38.055469,-121.667129,2020-11-17,2020-11-17 10:40:00,=,NA,=,NA,=,NA,=,1.07
DWR_NCRO,FAL,38.055469,-121.667129,2021-03-09,2021-03-09 10:18:00,=,NA,=,NA,=,NA,=,2.6
DWR_NCRO,FAL,38.055469,-121.667129,2021-04-20,2021-04-20 09:29:00,=,NA,=,NA,=,NA,=,0.75
DWR_NCRO,BET,38.033354,-121.61984,2014-05-20,2014-05-20 10:30:00,=,0.05,=,0.38,=,0.08,=,1.11
DWR_NCRO,BET,38.033354,-121.61984,2014-06-04,2014-06-04 11:45:00,=,0.04,=,0.2,=,0.07,=,0.89
DWR_NCRO,BET,38.033354,-121.61984,2014-06-19,2014-06-19 11:20:00,=,0.03,=,0.17,=,0.07,=,1.45
DWR_NCRO,BET,38.033354,-121.61984,2014-07-01,2014-07-01 08:00:00,=,0.04,=,0.19,=,0.07,=,2.49
DWR_NCRO,BET,38.033354,-121.61984,2014-07-16,2014-07-16 11:17:00,=,0.02,=,0.09,=,0.1,=,2.33
DWR_NCRO,BET,38.033354,-121.61984,2014-07-28,2014-07-28 11:12:00,=,0.03,=,0.02,=,0.11,=,1.97
DWR_NCRO,BET,38.033354,-121.61984,2014-08-14,2014-08-14 11:00:00,=,0.02,=,0.07,=,0.11,=,2.2
DWR_NCRO,BET,38.033354,-121.61984,2014-08-28,2014-08-28 10:50:00,=,0.02,=,0.02,=,0.09,=,2.22
DWR_NCRO,BET,38.033354,-121.61984,2014-09-11,2014-09-11 10:45:00,=,0.02,=,0.05,=,0.09,=,3.9
DWR_NCRO,BET,38.033354,-121.61984,2014-09-25,2014-09-25 11:30:00,=,0.02,=,0.03,=,0.09,=,4.62
DWR_NCRO,BET,38.033354,-121.61984,2014-10-07,2014-10-07 11:45:00,=,0.03,=,0.05,=,0.09,=,6.09
DWR_NCRO,BET,38.033354,-121.61984,2014-10-16,2014-10-16 11:05:00,=,0.04,=,0.09,=,0.09,=,3.79
DWR_NCRO,BET,38.033354,-121.61984,2014-10-23,2014-10-23 12:00:00,=,0.03,=,0.06,=,0.09,=,3.63
DWR_NCRO,BET,38.033354,-121.61984,2014-11-06,2014-11-06 12:15:00,=,0.05,=,0.28,=,0.09,=,5.94
DWR_NCRO,BET,38.033354,-121.61984,2014-11-18,2014-11-18 12:30:00,=,0.08,=,0.46,=,0.08,=,1.98
DWR_NCRO,BET,38.033354,-121.61984,2014-12-10,2014-12-10 12:00:00,=,0.16,=,0.68,=,0.07,=,0.58
DWR_NCRO,BET,38.033354,-121.61984,2014-12-29,2014-12-29 13:15:00,=,0.11,=,0.89,=,0.09,=,0.19
DWR_NCRO,BET,38.033354,-121.61984,2015-01-15,2015-01-15 12:30:00,=,0.14,=,0.83,=,0.06,=,0.78
DWR_NCRO,BET,38.033354,-121.61984,2015-02-03,2015-02-03 12:00:00,=,0.13,=,0.88,=,0.07,=,2.15
DWR_NCRO,BET,38.033354,-121.61984,2015-02-26,2015-02-26 12:20:00,=,0.09,=,0.55,=,0.05,=,1.94
DWR_NCRO,BET,38.033354,-121.61984,2015-03-17,2015-03-17 12:13:00,=,0.04,=,0.55,=,0.08,=,6.24
DWR_NCRO,BET,38.033354,-121.61984,2015-04-08,2015-04-08 11:28:00,=,0.1,=,0.24,=,0.05,=,5.32
DWR_NCRO,BET,38.033354,-121.61984,2015-04-23,2015-04-23 12:15:00,=,0.02,<,0.01,=,0.02,=,10.81
DWR_NCRO,BET,38.033354,-121.61984,2015-05-07,2015-05-07 09:20:00,=,0.03,=,0.16,=,0.06,=,15.76
DWR_NCRO,BET,38.033354,-121.61984,2015-06-18,2015-06-18 11:00:00,=,0.07,=,0.09,=,0.07,=,6.35
DWR_NCRO,BET,38.033354,-121.61984,2015-06-30,2015-06-30 10:00:00,=,0.07,=,0.09,=,0.08,=,3.88
DWR_NCRO,BET,38.033354,-121.61984,2015-07-15,2015-07-15 11:18:00,=,0.04,=,0.02,=,0.08,=,2.96
DWR_NCRO,BET,38.033354,-121.61984,2015-07-30,2015-07-30 10:43:00,=,0.02,=,0.02,=,0.11,=,3.21
DWR_NCRO,BET,38.033354,-121.61984,2015-08-11,2015-08-11 10:30:00,=,0.02,<,0.01,=,0.08,=,2.23
DWR_NCRO,BET,38.033354,-121.61984,2015-08-26,2015-08-26 11:58:00,=,0.01,<,0.01,=,0.12,=,1.83
DWR_NCRO,BET,38.033354,-121.61984,2015-09-15,2015-09-15 11:00:00,=,0.04,<,0.01,=,0.15,=,1.29
DWR_NCRO,BET,38.033354,-121.61984,2015-10-09,2015-10-09 11:30:00,=,0.02,<,0.01,=,0.07,=,1.88
DWR_NCRO,BET,38.033354,-121.61984,2015-10-29,2015-10-29 11:15:00,=,0.03,=,0.21,=,0.08,=,1.95
DWR_NCRO,BET,38.033354,-121.61984,2015-11-13,2015-11-13 11:18:00,=,0.05,=,0.35,=,0.08,=,2.07
DWR_NCRO,BET,38.033354,-121.61984,2015-12-03,2015-12-03 12:15:00,=,0.07,=,0.58,=,0.05,=,23.55
DWR_NCRO,BET,38.033354,-121.61984,2015-12-22,2015-12-22 11:15:00,=,0.13,=,0.42,=,0.02,=,11.79
DWR_NCRO,BET,38.033354,-121.61984,2016-01-12,2016-01-12 12:33:00,=,0.17,=,0.35,=,0.03,=,1.66
DWR_NCRO,BET,38.033354,-121.61984,2016-01-26,2016-01-26 11:30:00,=,0.14,=,0.83,=,0.06,=,1.61
DWR_NCRO,BET,38.033354,-121.61984,2016-02-17,2016-02-17 12:17:00,=,0.09,=,0.72,=,0.06,=,1.22
DWR_NCRO,BET,38.033354,-121.61984,2016-03-10,2016-03-10 11:15:00,=,0.07,=,0.56,=,0.05,=,2.02
DWR_NCRO,BET,38.033354,-121.61984,2016-03-29,2016-03-29 10:29:00,=,0.02,=,0.42,=,0.05,=,2.04
DWR_NCRO,BET,38.033354,-121.61984,2016-04-19,2016-04-19 10:45:00,=,0.02,=,0.23,=,0.05,=,3.39
DWR_NCRO,BET,38.033354,-121.61984,2016-05-18,2016-05-18 10:50:00,=,NA,=,NA,=,NA,=,4.26
DWR_NCRO,BET,38.033354,-121.61984,2016-06-08,2016-06-08 11:45:00,=,NA,=,NA,=,NA,=,3.32
DWR_NCRO,BET,38.033354,-121.61984,2016-06-30,2016-06-30 10:42:00,=,NA,=,NA,=,NA,=,2.13
DWR_NCRO,BET,38.033354,-121.61984,2016-07-22,2016-07-22 11:30:00,=,NA,=,NA,=,NA,=,1.28
DWR_NCRO,BET,38.033354,-121.61984,2016-08-12,2016-08-12 11:03:00,=,NA,=,NA,=,NA,=,1.44
DWR_NCRO,BET,38.033354,-121.61984,2016-09-01,2016-09-01 11:17:00,=,NA,=,NA,=,NA,=,1.47
DWR_NCRO,BET,38.033354,-121.61984,2016-09-16,2016-09-16 13:31:00,=,NA,=,NA,=,NA,=,1.61
DWR_NCRO,BET,38.033354,-121.61984,2016-10-06,2016-10-06 11:30:00,=,NA,=,NA,=,NA,=,1.14
DWR_NCRO,BET,38.033354,-121.61984,2016-10-31,2016-10-31 10:48:00,=,NA,=,NA,=,NA,=,1.09
DWR_NCRO,BET,38.033354,-121.61984,2016-11-29,2016-11-29 12:45:00,=,NA,=,NA,=,NA,=,1.06
DWR_NCRO,BET,38.033354,-121.61984,2017-01-30,2017-01-30 12:45:00,=,NA,=,NA,=,NA,=,0.62
DWR_NCRO,BET,38.033354,-121.61984,2017-02-17,2017-02-17 11:29:00,=,NA,=,NA,=,NA,=,0.51
DWR_NCRO,BET,38.033354,-121.61984,2017-03-15,2017-03-15 11:04:00,=,NA,=,NA,=,NA,=,2.49
DWR_NCRO,BET,38.033354,-121.61984,2017-04-06,2017-04-06 09:29:00,=,NA,=,NA,=,NA,=,2.2
DWR_NCRO,BET,38.033354,-121.61984,2017-04-25,2017-04-25 10:15:00,=,NA,=,NA,=,NA,=,4.15
DWR_NCRO,BET,38.033354,-121.61984,2017-05-18,2017-05-18 11:00:00,=,NA,=,NA,=,NA,=,0.74
DWR_NCRO,BET,38.033354,-121.61984,2017-05-23,2017-05-23 08:57:00,=,NA,=,NA,=,NA,=,0.73
DWR_NCRO,BET,38.033354,-121.61984,2017-06-08,2017-06-08 10:30:00,=,NA,=,NA,=,NA,=,0.85
DWR_NCRO,BET,38.033354,-121.61984,2017-06-27,2017-06-27 10:49:00,=,NA,=,NA,=,NA,=,0.76
DWR_NCRO,BET,38.033354,-121.61984,2017-07-20,2017-07-20 07:59:00,=,NA,=,NA,=,NA,=,2.06
DWR_NCRO,BET,38.033354,-121.61984,2017-08-09,2017-08-09 10:15:00,=,NA,=,NA,=,NA,=,1.17
DWR_NCRO,BET,38.033354,-121.61984,2017-08-31,2017-08-31 10:14:00,=,NA,=,NA,=,NA,=,0.94
DWR_NCRO,BET,38.033354,-121.61984,2017-09-20,2017-09-20 09:50:00,=,NA,=,NA,=,NA,=,2.53
DWR_NCRO,BET,38.033354,-121.61984,2017-10-12,2017-10-12 09:33:00,=,NA,=,NA,=,NA,=,2.1
DWR_NCRO,BET,38.033354,-121.61984,2017-11-02,2017-11-02 10:34:00,=,NA,=,NA,=,NA,=,0.96
DWR_NCRO,BET,38.033354,-121.61984,2017-11-21,2017-11-21 11:00:00,=,NA,=,NA,=,NA,=,1.27
DWR_NCRO,BET,38.033354,-121.61984,2017-12-05,2017-12-05 10:58:00,=,NA,=,NA,=,NA,=,3.09
DWR_NCRO,BET,38.033354,-121.61984,2017-12-28,2017-12-28 11:45:00,=,NA,=,NA,=,NA,=,0.94
