BGC_ID,QA_ID,USGS_Project_Name,Site,NWIS_site_no,Date,date_time,lab,Relinquished_Date,toxin,result,method,class,LOD_min,LOD_max,resultNum,Year,Month,DOY,detect_tox
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,(Leu)MC-LR,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,dMC-HtyR,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,(Asp3)MC-LR,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,MC-LY/E,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,MC- RR,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,MC-LR,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,MC-WR,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,MC-LY,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,MC-LW,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,MC-LF,ND,LCMS,Microcystins,0.05,0.22,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,Total Anatoxin-a,ND,LCMS,Anatoxins,0.09,0.14,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,Total BMAA,ND,LCMS,BMAA,0.6,0.6,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,Total Saxitoxin,ND,LCMS,Saxitoxins,0.1,0.5,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,Total Nodularin-R,ND,LCMS,Nodularin,NA,NA,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,Total Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,0.1,0.1,0,2021,Feb,2/16/1904,No
BGC004110,REP0000296,CMF HABs Fixed (cyanotoxins),JPT,11337190,2/16/2021,2021-02-16T15:45:00Z,Zimba,2020-12-02T00:00:00Z,Total Anabaenopeptins,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Feb,2/16/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-Dhb7-RR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HtyR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Dha-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Leu1 LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HilR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LY,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LW,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LF,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Anabaenopeptin B,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Anabaenopeptin A,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Oscillamide Y,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Nodularin,ND,LCMS,Nodularin,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Dihydroanatoxin,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Anatoxin-a,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Homoanatoxin-a,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,7-epi-Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,7-deoxy-Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004269,REP0000320,SFEI contract #1513,MDM,11312676,7/7/2021,2021-07-07T13:45:00Z,Lumigen,2022-01-03T00:00:00Z,Saxitoxin,ND,LCMS,Saxitoxins,NA,NA,0,2021,Jul,7/7/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-Dhb7-RR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC- RR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-YR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HtyR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Dha-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Leu1 LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HilR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-WR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LA,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LY,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LW,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LF,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Anabaenopeptin A,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Oscillamide Y,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Nodularin,ND,LCMS,Nodularin,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Dihydroanatoxin,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Anatoxin-a,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Homoanatoxin-a,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,7-epi-Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,7-deoxy-Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004393,REP0000321,SFEI contract #1513,VER,3.74045E+14,7/14/2021,2021-07-14T10:30:00Z,Lumigen,2022-01-03T00:00:00Z,Saxitoxin,ND,LCMS,Saxitoxins,NA,NA,0,2021,Jul,7/14/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-Dhb7-RR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,MC-YR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HtyR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Dha-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Leu1 LR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HilR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,MC-WR,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LA,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LY,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LW,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LF,ND,LCMS,Microcystins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Anabaenopeptin B,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Anabaenopeptin A,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Oscillamide Y,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Nodularin,ND,LCMS,Nodularin,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Dihydroanatoxin,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Anatoxin-a,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Homoanatoxin-a,ND,LCMS,Anatoxins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,7-epi-Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,7-deoxy-Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004375,REP0000323,SFEI contract #1513,MDM,11312676,7/21/2021,2021-07-21T11:40:00Z,Lumigen,2022-01-03T00:00:00Z,Saxitoxin,ND,LCMS,Saxitoxins,NA,NA,0,2021,Jul,7/21/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-Dhb7-RR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC- RR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-YR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HtyR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Dha-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Leu1 LR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HilR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-WR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LA,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LY,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LW,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LF,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Anabaenopeptin B,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Anabaenopeptin A,ND,LCMS,Anabaenopeptins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Nodularin,ND,LCMS,Nodularin,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Dihydroanatoxin,ND,LCMS,Anatoxins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Anatoxin-a,ND,LCMS,Anatoxins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Homoanatoxin-a,ND,LCMS,Anatoxins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,7-epi-Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,7-deoxy-Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,NA,NA,0,2021,Sep,9/2/1904,No
BGC004842,REP0000344,SFEI contract #1513,MDM,11312676,9/2/2021,2021-09-02T10:45:00Z,Lumigen,2022-01-03T00:00:00Z,Saxitoxin,ND,LCMS,Saxitoxins,NA,NA,0,2021,Sep,9/2/1904,No
BGC005502,REP0000348,SFEI contract #1513,RRI,3.75841E+14,9/10/2021,2021-09-10T11:05:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-Dhb7-RR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/10/1904,No
BGC005502,REP0000348,SFEI contract #1513,RRI,3.75841E+14,9/10/2021,2021-09-10T11:05:00Z,Lumigen,2022-01-03T00:00:00Z,MC- RR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/10/1904,No
BGC005502,REP0000348,SFEI contract #1513,RRI,3.75841E+14,9/10/2021,2021-09-10T11:05:00Z,Lumigen,2022-01-03T00:00:00Z,MC-YR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/10/1904,No
BGC005502,REP0000348,SFEI contract #1513,RRI,3.75841E+14,9/10/2021,2021-09-10T11:05:00Z,Lumigen,2022-01-03T00:00:00Z,MC-HtyR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/10/1904,No
BGC005502,REP0000348,SFEI contract #1513,RRI,3.75841E+14,9/10/2021,2021-09-10T11:05:00Z,Lumigen,2022-01-03T00:00:00Z,Dha-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/10/1904,No
BGC005502,REP0000348,SFEI contract #1513,RRI,3.75841E+14,9/10/2021,2021-09-10T11:05:00Z,Lumigen,2022-01-03T00:00:00Z,D-Asp3-LR,ND,LCMS,Microcystins,NA,NA,0,2021,Sep,9/10/1904,No
